YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W05,6314,26,58547,0,,ES,47332614,ES,Age60_69,COM,5350604
2021-W05,0,0,0,0,,ES,47332614,ES,Age60_69,AZ,5350604
2021-W05,2085,13,13641,0,,ES,47332614,ES,Age70_79,COM,3984504
2021-W05,0,0,0,0,,ES,47332614,ES,Age70_79,AZ,3984504
2021-W05,137,0,0,0,,ES,47332614,ES,Age70_79,MOD,3984504
2021-W05,0,0,0,0,,ES,47332614,ES,Age70_79,JANSS,3984504
2021-W05,0,0,0,0,,ES,47332614,ES,Age80+,JANSS,2851053
2021-W05,344,0,0,0,,ES,47332614,ES,Age80+,MOD,2851053
2021-W05,8132,40,60903,0,,ES,47332614,ES,Age80+,COM,2851053
2021-W05,0,0,0,0,,ES,47332614,ES,Age80+,AZ,2851053
2021-W05,0,0,0,0,,ES,47332614,ES,AgeUNK,AZ,
2021-W05,0,0,0,0,,ES,47332614,ES,AgeUNK,JANSS,
2021-W05,0,0,0,0,,ES,47332614,ES,AgeUNK,MOD,
2021-W05,0,0,0,0,,ES,47332614,ES,AgeUNK,COM,
2021-W05,0,0,0,0,,ES,47332614,ES,HCW,AZ,2180000
2021-W05,32402,151,338683,0,,ES,47332614,ES,HCW,COM,2180000
2021-W05,0,0,0,0,,ES,47332614,ES,HCW,JANSS,2180000
2021-W05,19393,12,1,0,,ES,47332614,ES,HCW,MOD,2180000
2021-W05,0,0,0,0,,ES,47332614,ES,LTCF,AZ,405179
2021-W05,9469,89,94358,0,,ES,47332614,ES,LTCF,COM,405179
2021-W05,0,0,0,0,,ES,47332614,ES,LTCF,JANSS,405179
2021-W05,524,0,0,0,,ES,47332614,ES,LTCF,MOD,405179
2021-W06,114278,171,278511,0,400140,ES,47332614,ES,ALL,COM,39006858
2021-W06,34762,16,0,0,424000,ES,47332614,ES,ALL,AZ,39006858
2021-W06,0,0,0,0,,ES,47332614,ES,ALL,JANSS,39006858
2021-W06,42655,12,6285,0,,ES,47332614,ES,ALL,MOD,39006858
2021-W06,3065,0,218,0,,ES,47332614,ES,Age18_24,MOD,3303575
2021-W06,0,0,0,0,,ES,47332614,ES,Age18_24,JANSS,3303575
2021-W06,4836,8,10130,0,,ES,47332614,ES,Age18_24,COM,3303575
2021-W06,1137,2,0,0,,ES,47332614,ES,Age18_24,AZ,3303575
2021-W06,22808,9,2666,0,,ES,47332614,ES,Age25_49,MOD,16481919
2021-W06,0,0,0,0,,ES,47332614,ES,Age25_49,JANSS,16481919
2021-W06,25989,11,0,0,,ES,47332614,ES,Age25_49,AZ,16481919
2021-W06,48919,68,128277,0,,ES,47332614,ES,Age25_49,COM,16481919
2021-W06,7629,3,0,0,,ES,47332614,ES,Age50_59,AZ,7035203
2021-W06,25082,65,69621,0,,ES,47332614,ES,Age50_59,COM,7035203
2021-W06,0,0,0,0,,ES,47332614,ES,Age50_59,JANSS,7035203
2021-W06,10237,2,1956,0,,ES,47332614,ES,Age50_59,MOD,7035203
2021-W06,0,0,0,0,,ES,47332614,ES,Age60_69,JANSS,5350604
2021-W06,6046,0,1292,0,,ES,47332614,ES,Age60_69,MOD,5350604
2021-W06,5,0,0,0,,ES,47332614,ES,Age60_69,AZ,5350604
2021-W06,14349,25,38046,0,,ES,47332614,ES,Age60_69,COM,5350604
2021-W06,0,0,0,0,,ES,47332614,ES,Age70_79,JANSS,3984504
2021-W06,421,1,74,0,,ES,47332614,ES,Age70_79,MOD,3984504
2021-W06,3070,0,6487,0,,ES,47332614,ES,Age70_79,COM,3984504
2021-W06,1,0,0,0,,ES,47332614,ES,Age70_79,AZ,3984504
2021-W06,78,0,79,0,,ES,47332614,ES,Age80+,MOD,2851053
2021-W06,0,0,0,0,,ES,47332614,ES,Age80+,JANSS,2851053
2021-W06,17937,5,25900,0,,ES,47332614,ES,Age80+,COM,2851053
2021-W06,1,0,0,0,,ES,47332614,ES,Age80+,AZ,2851053
2021-W06,0,0,0,0,,ES,47332614,ES,AgeUNK,JANSS,
2021-W06,0,0,0,0,,ES,47332614,ES,AgeUNK,AZ,
2021-W06,0,0,0,0,,ES,47332614,ES,AgeUNK,COM,
2021-W06,0,0,0,0,,ES,47332614,ES,AgeUNK,MOD,
2021-W06,0,0,0,0,,ES,47332614,ES,HCW,JANSS,2180000
2021-W06,41690,12,5709,0,,ES,47332614,ES,HCW,MOD,2180000
2021-W06,15297,16,0,0,,ES,47332614,ES,HCW,AZ,2180000
2021-W06,81062,136,226836,0,,ES,47332614,ES,HCW,COM,2180000
2021-W06,83,0,181,0,,ES,47332614,ES,LTCF,MOD,405179
2021-W06,10086,9,39346,0,,ES,47332614,ES,LTCF,COM,405179
2021-W06,5,0,0,0,,ES,47332614,ES,LTCF,AZ,405179
2021-W06,0,0,0,0,,ES,47332614,ES,LTCF,JANSS,405179
2021-W07,0,0,0,0,,ES,47332614,ES,ALL,JANSS,39006858
2021-W07,285237,611,98821,0,483210,ES,47332614,ES,ALL,COM,39006858
2021-W07,98239,22,0,0,396800,ES,47332614,ES,ALL,AZ,39006858
2021-W07,23686,4,15910,0,,ES,47332614,ES,ALL,MOD,39006858
2021-W07,7779,25,4447,0,,ES,47332614,ES,Age18_24,COM,3303575
2021-W07,1777,0,628,0,,ES,47332614,ES,Age18_24,MOD,3303575
2021-W07,0,0,0,0,,ES,47332614,ES,Age18_24,JANSS,3303575
2021-W07,8067,2,0,0,,ES,47332614,ES,Age18_24,AZ,3303575
2021-W07,13181,2,8359,0,,ES,47332614,ES,Age25_49,MOD,16481919
2021-W07,0,0,0,0,,ES,47332614,ES,Age25_49,JANSS,16481919
2021-W07,59821,285,43300,0,,ES,47332614,ES,Age25_49,COM,16481919
2021-W07,66054,14,0,0,,ES,47332614,ES,Age25_49,AZ,16481919
2021-W07,4922,2,4320,0,,ES,47332614,ES,Age50_59,MOD,7035203
2021-W07,0,0,0,0,,ES,47332614,ES,Age50_59,JANSS,7035203
2021-W07,24089,5,0,0,,ES,47332614,ES,Age50_59,AZ,7035203
2021-W07,33607,118,24277,0,,ES,47332614,ES,Age50_59,COM,7035203
2021-W07,0,0,0,0,,ES,47332614,ES,Age60_69,JANSS,5350604
2021-W07,2797,0,2508,0,,ES,47332614,ES,Age60_69,MOD,5350604
2021-W07,20,1,0,0,,ES,47332614,ES,Age60_69,AZ,5350604
2021-W07,24968,64,12955,0,,ES,47332614,ES,Age60_69,COM,5350604
2021-W07,291,0,66,0,,ES,47332614,ES,Age70_79,MOD,3984504
2021-W07,0,0,0,0,,ES,47332614,ES,Age70_79,JANSS,3984504
2021-W07,9191,21,2733,0,,ES,47332614,ES,Age70_79,COM,3984504
2021-W07,4,0,0,0,,ES,47332614,ES,Age70_79,AZ,3984504
2021-W07,149733,98,11068,0,,ES,47332614,ES,Age80+,COM,2851053
2021-W07,717,0,29,0,,ES,47332614,ES,Age80+,MOD,2851053
2021-W07,0,0,0,0,,ES,47332614,ES,Age80+,JANSS,2851053
2021-W07,5,0,0,0,,ES,47332614,ES,Age80+,AZ,2851053
2021-W07,0,0,0,0,,ES,47332614,ES,AgeUNK,COM,
2021-W07,0,0,0,0,,ES,47332614,ES,AgeUNK,AZ,
2021-W07,0,0,0,0,,ES,47332614,ES,AgeUNK,MOD,
2021-W07,0,0,0,0,,ES,47332614,ES,AgeUNK,JANSS,
2021-W07,108457,447,71127,0,,ES,47332614,ES,HCW,COM,2180000
2021-W07,62277,10,0,0,,ES,47332614,ES,HCW,AZ,2180000
2021-W07,0,0,0,0,,ES,47332614,ES,HCW,JANSS,2180000
2021-W07,22212,2,15056,0,,ES,47332614,ES,HCW,MOD,2180000
2021-W07,12,0,143,0,,ES,47332614,ES,LTCF,MOD,405179
2021-W07,10977,54,17317,0,,ES,47332614,ES,LTCF,COM,405179
2021-W07,480,10,0,0,,ES,47332614,ES,LTCF,AZ,405179
2021-W07,0,0,0,0,,ES,47332614,ES,LTCF,JANSS,405179
2021-W08,447309,1006,57642,0,496080,ES,47332614,ES,ALL,COM,39006858
2021-W08,245562,181,0,0,,ES,47332614,ES,ALL,AZ,39006858
2021-W08,0,0,0,0,,ES,47332614,ES,ALL,JANSS,39006858
2021-W08,10298,5,3590,0,195600,ES,47332614,ES,ALL,MOD,39006858
2021-W08,0,0,0,0,,ES,47332614,ES,Age18_24,JANSS,3303575
2021-W08,12534,4,0,0,,ES,47332614,ES,Age18_24,AZ,3303575
2021-W08,7084,29,3081,0,,ES,47332614,ES,Age18_24,COM,3303575
2021-W08,1155,0,180,0,,ES,47332614,ES,Age18_24,MOD,3303575
2021-W08,183662,150,0,0,,ES,47332614,ES,Age25_49,AZ,16481919
2021-W08,45054,457,23905,0,,ES,47332614,ES,Age25_49,COM,16481919
2021-W08,0,0,0,0,,ES,47332614,ES,Age25_49,JANSS,16481919
2021-W08,4323,0,2055,0,,ES,47332614,ES,Age25_49,MOD,16481919
2021-W08,49303,26,0,0,,ES,47332614,ES,Age50_59,AZ,7035203
2021-W08,29191,224,12141,0,,ES,47332614,ES,Age50_59,COM,7035203
2021-W08,0,0,0,0,,ES,47332614,ES,Age50_59,JANSS,7035203
2021-W08,1796,0,886,0,,ES,47332614,ES,Age50_59,MOD,7035203
2021-W08,0,0,0,0,,ES,47332614,ES,Age60_69,JANSS,5350604
2021-W08,27780,99,6714,0,,ES,47332614,ES,Age60_69,COM,5350604
2021-W08,1322,5,453,0,,ES,47332614,ES,Age60_69,MOD,5350604
2021-W08,44,1,0,0,,ES,47332614,ES,Age60_69,AZ,5350604
2021-W08,7,0,0,0,,ES,47332614,ES,Age70_79,AZ,3984504
2021-W08,19584,27,2343,0,,ES,47332614,ES,Age70_79,COM,3984504
2021-W08,0,0,0,0,,ES,47332614,ES,Age70_79,JANSS,3984504
2021-W08,493,0,9,0,,ES,47332614,ES,Age70_79,MOD,3984504
2021-W08,12,0,0,0,,ES,47332614,ES,Age80+,AZ,2851053
2021-W08,1208,0,7,0,,ES,47332614,ES,Age80+,MOD,2851053
2021-W08,0,0,0,0,,ES,47332614,ES,Age80+,JANSS,2851053
2021-W08,318399,170,9407,0,,ES,47332614,ES,Age80+,COM,2851053
2021-W08,0,0,0,0,,ES,47332614,ES,AgeUNK,AZ,
2021-W08,0,0,0,0,,ES,47332614,ES,AgeUNK,COM,
2021-W08,0,0,0,0,,ES,47332614,ES,AgeUNK,JANSS,
2021-W08,0,0,0,0,,ES,47332614,ES,AgeUNK,MOD,
2021-W08,55403,35,0,0,,ES,47332614,ES,HCW,AZ,2180000
2021-W08,86857,599,34778,0,,ES,47332614,ES,HCW,COM,2180000
2021-W08,0,0,0,0,,ES,47332614,ES,HCW,JANSS,2180000
2021-W08,7320,5,3309,0,,ES,47332614,ES,HCW,MOD,2180000
2021-W08,62,0,14,0,,ES,47332614,ES,LTCF,MOD,405179
2021-W08,2142,16,0,0,,ES,47332614,ES,LTCF,AZ,405179
2021-W08,7460,36,11443,0,,ES,47332614,ES,LTCF,COM,405179
2021-W08,0,0,0,0,,ES,47332614,ES,LTCF,JANSS,405179
2021-W09,294377,183,5,0,367200,ES,47332614,ES,ALL,AZ,39006858
2021-W09,452261,873,109551,0,520650,ES,47332614,ES,ALL,COM,39006858
2021-W09,0,0,0,0,,ES,47332614,ES,ALL,JANSS,39006858
2021-W09,26999,9,20021,0,,ES,47332614,ES,ALL,MOD,39006858
2021-W09,3510,7,4357,0,,ES,47332614,ES,Age18_24,COM,3303575
2021-W09,12315,13,0,0,,ES,47332614,ES,Age18_24,AZ,3303575
2021-W09,473,0,973,0,,ES,47332614,ES,Age18_24,MOD,3303575
2021-W09,0,0,0,0,,ES,47332614,ES,Age18_24,JANSS,3303575
2021-W09,3405,8,10878,0,,ES,47332614,ES,Age25_49,MOD,16481919
2021-W09,0,0,0,0,,ES,47332614,ES,Age25_49,JANSS,16481919
2021-W09,26147,113,46525,0,,ES,47332614,ES,Age25_49,COM,16481919
2021-W09,223394,123,5,0,,ES,47332614,ES,Age25_49,AZ,16481919
2021-W09,16467,62,24364,0,,ES,47332614,ES,Age50_59,COM,7035203
2021-W09,58519,42,0,0,,ES,47332614,ES,Age50_59,AZ,7035203
2021-W09,2264,1,5219,0,,ES,47332614,ES,Age50_59,MOD,7035203
2021-W09,0,0,0,0,,ES,47332614,ES,Age50_59,JANSS,7035203
2021-W09,16955,54,13918,0,,ES,47332614,ES,Age60_69,COM,5350604
2021-W09,2503,0,2540,0,,ES,47332614,ES,Age60_69,MOD,5350604
2021-W09,0,0,0,0,,ES,47332614,ES,Age60_69,JANSS,5350604
2021-W09,87,3,0,0,,ES,47332614,ES,Age60_69,AZ,5350604
2021-W09,1684,0,120,0,,ES,47332614,ES,Age70_79,MOD,3984504
2021-W09,0,0,0,0,,ES,47332614,ES,Age70_79,JANSS,3984504
2021-W09,18703,22,2982,0,,ES,47332614,ES,Age70_79,COM,3984504
2021-W09,24,0,0,0,,ES,47332614,ES,Age70_79,AZ,3984504
2021-W09,16668,0,291,0,,ES,47332614,ES,Age80+,MOD,2851053
2021-W09,370308,615,17339,0,,ES,47332614,ES,Age80+,COM,2851053
2021-W09,38,2,0,0,,ES,47332614,ES,Age80+,AZ,2851053
2021-W09,0,0,0,0,,ES,47332614,ES,Age80+,JANSS,2851053
2021-W09,0,0,0,0,,ES,47332614,ES,AgeUNK,AZ,
2021-W09,0,0,0,0,,ES,47332614,ES,AgeUNK,COM,
2021-W09,0,0,0,0,,ES,47332614,ES,AgeUNK,JANSS,
2021-W09,0,0,0,0,,ES,47332614,ES,AgeUNK,MOD,
2021-W09,0,0,0,0,,ES,47332614,ES,HCW,JANSS,2180000
2021-W09,63820,40,4,0,,ES,47332614,ES,HCW,AZ,2180000
2021-W09,6014,9,19245,0,,ES,47332614,ES,HCW,MOD,2180000
2021-W09,49334,215,77005,0,,ES,47332614,ES,HCW,COM,2180000
2021-W09,243,0,440,0,,ES,47332614,ES,LTCF,MOD,405179
2021-W09,0,0,0,0,,ES,47332614,ES,LTCF,JANSS,405179
2021-W09,5999,6,10585,0,,ES,47332614,ES,LTCF,COM,405179
2021-W09,2084,8,0,0,,ES,47332614,ES,LTCF,AZ,405179
2021-W10,0,0,0,0,,ES,47332614,ES,ALL,JANSS,39006858
2021-W10,301481,356,14,0,769300,ES,47332614,ES,ALL,AZ,39006858
2021-W10,293989,681,271068,0,546390,ES,47332614,ES,ALL,COM,39006858
2021-W10,15967,7,41404,0,262800,ES,47332614,ES,ALL,MOD,39006858
2021-W10,629,0,3172,0,,ES,47332614,ES,Age18_24,MOD,3303575
2021-W10,0,0,0,0,,ES,47332614,ES,Age18_24,JANSS,3303575
2021-W10,1471,4,6579,0,,ES,47332614,ES,Age18_24,COM,3303575
2021-W10,17772,9,0,0,,ES,47332614,ES,Age18_24,AZ,3303575
2021-W10,0,0,0,0,,ES,47332614,ES,Age25_49,JANSS,16481919
2021-W10,10999,120,55765,0,,ES,47332614,ES,Age25_49,COM,16481919
2021-W10,3861,4,21812,0,,ES,47332614,ES,Age25_49,MOD,16481919
2021-W10,204907,264,8,0,,ES,47332614,ES,Age25_49,AZ,16481919
2021-W10,2196,1,9956,0,,ES,47332614,ES,Age50_59,MOD,7035203
2021-W10,0,0,0,0,,ES,47332614,ES,Age50_59,JANSS,7035203
2021-W10,7113,74,31799,0,,ES,47332614,ES,Age50_59,COM,7035203
2021-W10,78705,80,6,0,,ES,47332614,ES,Age50_59,AZ,7035203
2021-W10,7596,47,23921,0,,ES,47332614,ES,Age60_69,COM,5350604
2021-W10,49,3,0,0,,ES,47332614,ES,Age60_69,AZ,5350604
2021-W10,2136,1,5957,0,,ES,47332614,ES,Age60_69,MOD,5350604
2021-W10,0,0,0,0,,ES,47332614,ES,Age60_69,JANSS,5350604
2021-W10,11554,26,8676,0,,ES,47332614,ES,Age70_79,COM,3984504
2021-W10,0,0,0,0,,ES,47332614,ES,Age70_79,JANSS,3984504
2021-W10,12,0,0,0,,ES,47332614,ES,Age70_79,AZ,3984504
2021-W10,864,0,404,0,,ES,47332614,ES,Age70_79,MOD,3984504
2021-W10,0,0,0,0,,ES,47332614,ES,Age80+,JANSS,2851053
2021-W10,36,0,0,0,,ES,47332614,ES,Age80+,AZ,2851053
2021-W10,255188,410,144197,0,,ES,47332614,ES,Age80+,COM,2851053
2021-W10,6280,1,103,0,,ES,47332614,ES,Age80+,MOD,2851053
2021-W10,0,0,0,0,,ES,47332614,ES,AgeUNK,JANSS,
2021-W10,0,0,0,0,,ES,47332614,ES,AgeUNK,AZ,
2021-W10,0,0,0,0,,ES,47332614,ES,AgeUNK,MOD,
2021-W10,0,0,0,0,,ES,47332614,ES,AgeUNK,COM,
2021-W10,6784,6,40445,0,,ES,47332614,ES,HCW,MOD,2180000
2021-W10,0,0,0,0,,ES,47332614,ES,HCW,JANSS,2180000
2021-W10,20726,105,101318,0,,ES,47332614,ES,HCW,COM,2180000
2021-W10,60446,70,5,0,,ES,47332614,ES,HCW,AZ,2180000
2021-W10,4954,6,9924,0,,ES,47332614,ES,LTCF,COM,405179
2021-W10,858,1,0,0,,ES,47332614,ES,LTCF,AZ,405179
2021-W10,111,0,143,0,,ES,47332614,ES,LTCF,MOD,405179
2021-W10,0,0,0,0,,ES,47332614,ES,LTCF,JANSS,405179
2021-W11,0,0,0,0,,ES,47332614,ES,ALL,JANSS,39006858
2021-W11,36928,171,27,0,,ES,47332614,ES,ALL,AZ,39006858
2021-W11,63097,67,23750,0,,ES,47332614,ES,ALL,MOD,39006858
2021-W11,151648,637,414222,0,546390,ES,47332614,ES,ALL,COM,39006858
2021-W11,3382,5,1,0,,ES,47332614,ES,Age18_24,AZ,3303575
2021-W11,883,1,7271,0,,ES,47332614,ES,Age18_24,COM,3303575
2021-W11,996,0,1793,0,,ES,47332614,ES,Age18_24,MOD,3303575
2021-W11,0,0,0,0,,ES,47332614,ES,Age18_24,JANSS,3303575
2021-W11,25034,126,12,0,,ES,47332614,ES,Age25_49,AZ,16481919
2021-W11,6146,8,13022,0,,ES,47332614,ES,Age25_49,MOD,16481919
2021-W11,0,0,0,0,,ES,47332614,ES,Age25_49,JANSS,16481919
2021-W11,5693,45,45338,0,,ES,47332614,ES,Age25_49,COM,16481919
2021-W11,2891,11,5032,0,,ES,47332614,ES,Age50_59,MOD,7035203
2021-W11,0,0,0,0,,ES,47332614,ES,Age50_59,JANSS,7035203
2021-W11,3530,31,29706,0,,ES,47332614,ES,Age50_59,COM,7035203
2021-W11,8490,39,14,0,,ES,47332614,ES,Age50_59,AZ,7035203
2021-W11,2336,9,2934,0,,ES,47332614,ES,Age60_69,MOD,5350604
2021-W11,0,0,0,0,,ES,47332614,ES,Age60_69,JANSS,5350604
2021-W11,3509,20,27738,0,,ES,47332614,ES,Age60_69,COM,5350604
2021-W11,17,0,0,0,,ES,47332614,ES,Age60_69,AZ,5350604
2021-W11,4832,8,18230,0,,ES,47332614,ES,Age70_79,COM,3984504
2021-W11,2089,1,281,0,,ES,47332614,ES,Age70_79,MOD,3984504
2021-W11,0,1,0,0,,ES,47332614,ES,Age70_79,AZ,3984504
2021-W11,0,0,0,0,,ES,47332614,ES,Age70_79,JANSS,3984504
2021-W11,0,0,0,0,,ES,47332614,ES,Age80+,JANSS,2851053
2021-W11,133142,532,285716,0,,ES,47332614,ES,Age80+,COM,2851053
2021-W11,5,0,0,0,,ES,47332614,ES,Age80+,AZ,2851053
2021-W11,48636,38,687,0,,ES,47332614,ES,Age80+,MOD,2851053
2021-W11,0,0,0,0,,ES,47332614,ES,AgeUNK,MOD,
2021-W11,0,0,0,0,,ES,47332614,ES,AgeUNK,COM,
2021-W11,0,0,0,0,,ES,47332614,ES,AgeUNK,AZ,
2021-W11,0,0,0,0,,ES,47332614,ES,AgeUNK,JANSS,
2021-W11,10263,58,16,0,,ES,47332614,ES,HCW,AZ,2180000
2021-W11,9291,24,22342,0,,ES,47332614,ES,HCW,MOD,2180000
2021-W11,0,0,0,0,,ES,47332614,ES,HCW,JANSS,2180000
2021-W11,9686,81,88502,0,,ES,47332614,ES,HCW,COM,2180000
2021-W11,90,0,0,0,,ES,47332614,ES,LTCF,AZ,405179
2021-W11,2797,3,7936,0,,ES,47332614,ES,LTCF,COM,405179
2021-W11,0,0,0,0,,ES,47332614,ES,LTCF,JANSS,405179
2021-W11,219,0,12,0,,ES,47332614,ES,LTCF,MOD,405179
2021-W12,0,0,0,0,,ES,47332614,ES,ALL,JANSS,39006858
2021-W12,89667,49,11054,0,,ES,47332614,ES,ALL,MOD,39006858
2021-W12,236678,999,457788,0,672750,ES,47332614,ES,ALL,COM,39006858
2021-W12,422366,657,30,0,103200,ES,47332614,ES,ALL,AZ,39006858
2021-W12,1294,8,3817,0,,ES,47332614,ES,Age18_24,COM,3303575
2021-W12,704,0,1126,0,,ES,47332614,ES,Age18_24,MOD,3303575
2021-W12,21364,9,3,0,,ES,47332614,ES,Age18_24,AZ,3303575
2021-W12,0,0,0,0,,ES,47332614,ES,Age18_24,JANSS,3303575
2021-W12,7868,220,27000,0,,ES,47332614,ES,Age25_49,COM,16481919
2021-W12,0,0,0,0,,ES,47332614,ES,Age25_49,JANSS,16481919
2021-W12,5314,3,4850,0,,ES,47332614,ES,Age25_49,MOD,16481919
2021-W12,158827,411,15,0,,ES,47332614,ES,Age25_49,AZ,16481919
2021-W12,0,0,0,0,,ES,47332614,ES,Age50_59,JANSS,7035203
2021-W12,99444,100,10,0,,ES,47332614,ES,Age50_59,AZ,7035203
2021-W12,4912,130,16907,0,,ES,47332614,ES,Age50_59,COM,7035203
2021-W12,3484,2,1933,0,,ES,47332614,ES,Age50_59,MOD,7035203
2021-W12,3977,0,1403,0,,ES,47332614,ES,Age60_69,MOD,5350604
2021-W12,0,0,0,0,,ES,47332614,ES,Age60_69,JANSS,5350604
2021-W12,5692,65,17517,0,,ES,47332614,ES,Age60_69,COM,5350604
2021-W12,142670,134,1,0,,ES,47332614,ES,Age60_69,AZ,5350604
2021-W12,9075,13,19369,0,,ES,47332614,ES,Age70_79,COM,3984504
2021-W12,0,0,0,0,,ES,47332614,ES,Age70_79,JANSS,3984504
2021-W12,4199,0,460,0,,ES,47332614,ES,Age70_79,MOD,3984504
2021-W12,19,1,0,0,,ES,47332614,ES,Age70_79,AZ,3984504
2021-W12,71982,44,1281,0,,ES,47332614,ES,Age80+,MOD,2851053
2021-W12,0,0,0,0,,ES,47332614,ES,Age80+,JANSS,2851053
2021-W12,42,2,1,0,,ES,47332614,ES,Age80+,AZ,2851053
2021-W12,207769,563,373017,0,,ES,47332614,ES,Age80+,COM,2851053
2021-W12,0,0,0,0,,ES,47332614,ES,AgeUNK,MOD,
2021-W12,0,0,0,0,,ES,47332614,ES,AgeUNK,COM,
2021-W12,0,0,0,0,,ES,47332614,ES,AgeUNK,JANSS,
2021-W12,0,0,0,0,,ES,47332614,ES,AgeUNK,AZ,
2021-W12,0,0,0,0,,ES,47332614,ES,HCW,JANSS,2180000
2021-W12,14140,408,51370,0,,ES,47332614,ES,HCW,COM,2180000
2021-W12,41240,23,11,0,,ES,47332614,ES,HCW,AZ,2180000
2021-W12,6028,3,8077,0,,ES,47332614,ES,HCW,MOD,2180000
2021-W12,0,0,0,0,,ES,47332614,ES,LTCF,JANSS,405179
2021-W12,3196,1,6861,0,,ES,47332614,ES,LTCF,COM,405179
2021-W12,1162,51,0,0,,ES,47332614,ES,LTCF,AZ,405179
2021-W12,333,0,61,0,,ES,47332614,ES,LTCF,MOD,405179
2021-W13,512699,673,28,0,115200,ES,47332614,ES,ALL,AZ,39006858
2021-W13,80722,53,21470,0,393600,ES,47332614,ES,ALL,MOD,39006858
2021-W13,433944,667,236913,0,672750,ES,47332614,ES,ALL,COM,39006858
2021-W13,0,0,0,0,,ES,47332614,ES,ALL,JANSS,39006858
2021-W13,850,3,1074,0,,ES,47332614,ES,Age18_24,COM,3303575
2021-W13,0,0,0,0,,ES,47332614,ES,Age18_24,JANSS,3303575
2021-W13,504,0,239,0,,ES,47332614,ES,Age18_24,MOD,3303575
2021-W13,10811,12,0,0,,ES,47332614,ES,Age18_24,AZ,3303575
2021-W13,92673,392,12,0,,ES,47332614,ES,Age25_49,AZ,16481919
2021-W13,4994,140,8274,0,,ES,47332614,ES,Age25_49,COM,16481919
2021-W13,0,0,0,0,,ES,47332614,ES,Age25_49,JANSS,16481919
2021-W13,3045,10,1899,0,,ES,47332614,ES,Age25_49,MOD,16481919
2021-W13,2163,2,1238,0,,ES,47332614,ES,Age50_59,MOD,7035203
2021-W13,0,0,0,0,,ES,47332614,ES,Age50_59,JANSS,7035203
2021-W13,60618,109,8,0,,ES,47332614,ES,Age50_59,AZ,7035203
2021-W13,3147,80,5705,0,,ES,47332614,ES,Age50_59,COM,7035203
2021-W13,348463,156,5,0,,ES,47332614,ES,Age60_69,AZ,5350604
2021-W13,2676,3,1374,0,,ES,47332614,ES,Age60_69,MOD,5350604
2021-W13,0,0,0,0,,ES,47332614,ES,Age60_69,JANSS,5350604
2021-W13,4827,63,6190,0,,ES,47332614,ES,Age60_69,COM,5350604
2021-W13,0,0,0,0,,ES,47332614,ES,Age70_79,JANSS,3984504
2021-W13,91,2,0,0,,ES,47332614,ES,Age70_79,AZ,3984504
2021-W13,36967,10,9606,0,,ES,47332614,ES,Age70_79,COM,3984504
2021-W13,25196,2,1122,0,,ES,47332614,ES,Age70_79,MOD,3984504
2021-W13,43,2,3,0,,ES,47332614,ES,Age80+,AZ,2851053
2021-W13,383068,371,206001,0,,ES,47332614,ES,Age80+,COM,2851053
2021-W13,0,0,0,0,,ES,47332614,ES,Age80+,JANSS,2851053
2021-W13,47130,36,15596,0,,ES,47332614,ES,Age80+,MOD,2851053
2021-W13,0,0,0,0,,ES,47332614,ES,AgeUNK,AZ,
2021-W13,0,0,0,0,,ES,47332614,ES,AgeUNK,COM,
2021-W13,0,0,0,0,,ES,47332614,ES,AgeUNK,JANSS,
2021-W13,0,0,0,0,,ES,47332614,ES,AgeUNK,MOD,
2021-W13,3807,3,3067,0,,ES,47332614,ES,HCW,MOD,2180000
2021-W13,7440,49,16127,0,,ES,47332614,ES,HCW,COM,2180000
2021-W13,0,0,0,0,,ES,47332614,ES,HCW,JANSS,2180000
2021-W13,29202,27,13,0,,ES,47332614,ES,HCW,AZ,2180000
2021-W13,1731,4,3698,0,,ES,47332614,ES,LTCF,COM,405179
2021-W13,0,0,0,0,,ES,47332614,ES,LTCF,JANSS,405179
2021-W13,29,0,177,0,,ES,47332614,ES,LTCF,MOD,405179
2021-W13,1303,6,0,0,,ES,47332614,ES,LTCF,AZ,405179
2021-W14,49223,62,19513,0,,ES,47332614,ES,ALL,MOD,39006858
2021-W14,0,0,0,0,,ES,47332614,ES,ALL,JANSS,39006858
2021-W14,1010674,1315,218121,0,1157130,ES,47332614,ES,ALL,COM,39006858
2021-W14,695673,558,31,0,1056500,ES,47332614,ES,ALL,AZ,39006858
2021-W14,2214,2,1141,0,,ES,47332614,ES,Age18_24,COM,3303575
2021-W14,7017,8,0,0,,ES,47332614,ES,Age18_24,AZ,3303575
2021-W14,632,1,790,0,,ES,47332614,ES,Age18_24,MOD,3303575
2021-W14,0,0,0,0,,ES,47332614,ES,Age18_24,JANSS,3303575
2021-W14,12880,154,7751,0,,ES,47332614,ES,Age25_49,COM,16481919
2021-W14,5335,13,4714,0,,ES,47332614,ES,Age25_49,MOD,16481919
2021-W14,30651,139,8,0,,ES,47332614,ES,Age25_49,AZ,16481919
2021-W14,0,0,0,0,,ES,47332614,ES,Age25_49,JANSS,16481919
2021-W14,4181,5,2903,0,,ES,47332614,ES,Age50_59,MOD,7035203
2021-W14,0,0,0,0,,ES,47332614,ES,Age50_59,JANSS,7035203
